,Item ID,Item Name - Language Tag,Item Name - Value,Main Image ID,Other Image IDs,Item Keywords
310,B081HNZT9F,en_IN,Amazon Brand - Solimo Designer Button Jeans Alphabet-N 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy Note 10 Plus,71OlloaypIL,"['51AbYbblgmL', '51PN64bqb9L', '51kP9HdPKhL']","['samsung phone cover', 'samsung mobile case', 'vivo phone cover', 'phone panel', 'mobile panel', 'mobile cover', 'vivo back case', 'samsung back case', 'mobile case', 'vivo mobile case', 'back cover', 'phone case']"
311,B07T24RS8F,en_IN,Amazon Brand - Solimo Designer Multi Shape Patterns 3D Printed Hard Back Case Mobile Cover for Asus Zenfone Selfie ZD551KL,81cxPSLn7tL,[],"['Zenfone cover', 'samsung phone cover', 'Asus mobile case', 'samsung mobile case', 'Asus back case', 'phone panel', 'mobile panel', 'Asus phone cover', 'mobile cover', 'samsung back case', 'mobile case', 'Zenfone cases', 'back cover', 'phone case']"
312,B07TG4W7CW,en_IN,Amazon Brand - Solimo Designer Multicolor Plastic Paint 3D Printed Hard Back Case Mobile Cover for Vivo Y21L,71bud23hVQL,"['71tILNxxK5L', '61Xce1Hq7DL', '61ATVyzpLKL', '61oI69Yt4GL']","['vivo phone cover', 'phone panel', 'mobile panel', 'mobile cover', 'vivo back case', 'mobile case', 'vivo mobile case', 'back cover', 'phone case']"
313,B07L8RQ3QT,en_GB,"The Drop Lyon Block Heeled Strappy Sandal, Black, 8.5 (US) 6.5 (UK)",61W5qn3rW-L,"['61v37m-sodL', '61msd9f0JnL', '51nZ3JObeAL', '61BaYmw1fEL', '61cOymJjgIL', '61ue46vQi1L', '51szOKIiMCL']",['women woman ladies female shoes sandals casual basics essentials influencer fashion']
314,B07TG4VKY8,en_IN,Amazon Brand - Solimo Designer Color Board 3D Printed Hard Back Case Mobile Cover for Motorola Moto G4 Play,81kkeOtEbmL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '81JJdvVAsXL']","['vivo phone cover', 'phone panel', 'mobile panel', 'Motorola phone cover', 'mobile cover', 'vivo back case', 'mobile case', 'Motorola mobile case', 'vivo mobile case', 'back cover', 'phone case', 'Motorola back case']"
315,B08GZC6DYW,es_MX,"AmazonCommercial Carrito de servicio pesado, 19 pulgadas x 37 pulgadas, capacidad de 226 kg (renovado)",71XPwp6fozL,"['51WXY2Q-eZL', '51YfiUErKWL', '519u9JDz0WL']","['3.', 'Camión', 'en', 'Almacenamiento', 'Rodando', '30.', 'Comprar', 'Mediano', 'producción', 'Contenedores', 'Plegable', 'de', 'Giratorio', 'electricista', 'Puc203434', 'Rubermaid', 'Con ruedas', 'Suncast', 'aula', 'Médico', 'Wm99024s', 'Resistente.', 'Ligero.', 'Tubstr', '88', 'tina', 'Herramientas', 'Puerta', 'ulina', 'Plástico.', 'Apilable', 'Acero', 'Caja', 'pliegues', 'organización', 'Mecánico', 'Bolsa', 'trolly']"
316,B07FS8RDT5,it_IT,"Amazon Essentials Belice Women's Ballet Flat, Nero, 37 EU",61LXr87tpJL,"['71zVOlkbsEL', '714BktLFdUL', '71PX-se-2KL', '71TyDf2RiAL', '71EHvwd5LjL', '71EgCU5rXnL', '7150+rj-ZmL']",[]
317,B081HNV54L,en_IN,Amazon Brand - Solimo Designer Love Pattern Design 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy M21 / M30s,61uCVEJk6HL,"['51AbYbblgmL', '51PN64bqb9L', '51kP9HdPKhL']","['samsung phone cover', 'oneplus back case', 'samsung mobile case', 'oneplus mobile case', 'phone panel', 'mobile panel', 'mobile cover', 'samsung back case', 'mobile case', 'oneplus phone cover', 'back cover', 'phone case']"
318,B07TBV4X1H,en_IN,Amazon Brand - Solimo Designer Whale 3D Printed Hard Back Case Mobile Cover for Nokia 6.1 Plus,71ZtDxb-DxL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '71Z0ck-7wtL']","['Nokia back case', 'Nokia phone cover', 'phone panel', 'mobile panel', 'mobile cover', 'Nokia mobile case', 'mobile case', 'back cover', 'phone case']"
319,B072X8QFMF,ml_IN,"Amazon ബ്രാൻഡ് - Presto! അണുനാശിനി ഫ്ലോർ ക്ലീനർ ജാസ്മിൻ, 2 L",71A1p9pxQbL,"['616u-VXi7gL', '71z3UW+8xSL']","['floor cleaner liquid in offers', 'floor cleaners liquids', 'floor cleaner liquid', 'cleaner', 'surface cleaner', 'virus', 'floor cleaner', 'liquid cleaner', 'bathroom cleaner', 'bathroom tile cleaner liquid', 'phenyl', 'bathroom tile cleaner']"
320,B076BRSB4P,en_IN,"Amazon Brand - Solimo Victoria Microfibre Printed Quilt Blanket, Double, 120 GSM, Orange",91nSer7VO5L,"['91MQmkLQGIL', '91U8GPz6AJL', '81lqSjIB2jL', '910G9cME8SL']","['quilt', 'blanket double bed', 'ac quilt', 'ac blankets double bed soft', 'ac blanket', 'comforters', 'blankets double bed', 'bed comforter', 'comforter queen size', 'double bed blanket', 'signature blankets double bed', 'ac comforter double bed', 'summer blanket double bed', 'comforter', 'blankets', 'blanket', 'duvet king size', 'comforter king size bed', 'soft blanket', 'quilt double bed', 'quilts', 'ac quilt double bed', 'ac blanket double bed', 'quilts for double', 'cotton blanket', 'duvet']"
321,B071SKHZX4,en_CA,"AmazonBasics Dual-Port USB Car Charger Adapter for Apple and Android Devices, 4.8 Amp, 24W, White",61bcD0XICoL,"['81-gucn+GcL', '511nfcRw5VL', '71zsP6FTBcL', '91o+P36nEHL']","['auto', 'iphone', 'iphone 8 plus', 'two port', 'vehicle', 'iphone 8', 'car charger^car usb charger^iphone charger^charger for iphone^iphone 6s charger^iphone 7 plus charger^2 port^4 Amps^4A^amazonbasics^car^dc^dc charger^double^duall^dual port^dual-port^high amp^high output', 'two usb', 'galaxy', 'iphone 6s', 'iphone 7', '2 usb', 'iphone x', 'usb charger', 'cigarette lighter', 'iphone 7 plus']"
322,B085635TJH,en_IN,Amazon Brand - Solimo Designer Multicolor Blue Pattern Design Printed Soft Back Case Mobile Cover for Samsung Galaxy M31,61KgIqQ8CSL,"['61mNKrGK3PL', '61d1xtpoekL', '31AhPf2nU+L']","['samsung m31 cover', 'samsung m31 tpu back cover', 'samsung m31 back cover', 'samsung m31 mobile accessories', 'samsung m31 mobile cover', 'samsung m31 designer covers', 'samsung m31 flexible back cover', 'samsung m31 printed covers', 'samsung m31 silicon back case', 'samsung m31 360 cover', 'samsung m31 designer case']"
323,B07JNRS5DJ,en_US,"AmazonBasics by Disney Frozen Swirl Comforter, Twin",81anMgS65lL,"['812MKsvpQTL', 'A1Ts2Sv8SML', '91eG26v36FL']",[]
324,B0788C71CQ,en_AE,"Amazon Brand - The Fix Women's Mischa Block Heel Ankle Wrap Sandal with Bows, dove suede, 9 B US",818z7PLHkjL,"['81ECRQ0SqhL', '71uTTeLq22L', '71+igql1PkL', '81rBpK3f5aL', '81UYHZXjc9L', '71Fc6kEY32L', '81xyeMcmtmL']","['zapatos shoe  ladies mujer womans', 'designer fashion moda   spring summer date night dressy fancy high heels', 'gifts her']"
325,B081HM8VY7,en_IN,Amazon Brand - Solimo Designer Abstract 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A50s,61hdG0zW+FL,"['51AbYbblgmL', '51PN64bqb9L', '51kP9HdPKhL']","['samsung phone cover', 'samsung mobile case', 'phone panel', 'mobile panel', '3D printed mobile cover', 'mobile cover', 'Oppo mobile case', 'samsung back case', 'hard case', 'mobile case', 'Oppo phone cover', 'Oppo back case', 'back cover', 'phone case']"
326,B08774KVG1,fr_FR,"AmazonBasics Casque de protection anti-bruit, avec mousse douce et oreillettes pivotantes, réduction du bruit et protection de l’audition, pour les chantiers ou les salles de tir, Noir et rose",81X8czGRkuL,"['81Y7bGXFXqL', '81bS-BjgkjL', '819jAT4f6xL']",['casque anti bruit adulte tir sportif musique antibruit chantier 3m procase']
327,B07TS8S2D2,en_GB,"EONO Dry Erase Whiteboard for Walls, Double-Sided, Magnetic 45 x 60 cm Board, Silver Aluminum Frame",41GKwn94Q9L,[],"['white board,whiteboard,dry erase board, blackboard,writing board']"
328,B07HP3MJVL,ja_JP,[アマゾンコレクション] Amazon Collection 14Kイエローゴールド マイクロパヴェ3mm ラウンド ファンシーピンクスワロフスキージルコニア スタッド ピアス 両耳用スタッドピアス JEE13567_5NNRD00A100,61pPYXUap6L,[],['イヤリングスタッドフープゴールドハローフック真珠ジュエリーブラック小さなヴィンテージオパールキュービックジルコニアホワイトイエローローズ']
329,B07G2H3L4L,en_GB,ROSSINI CANOVA 3 SEATER MAXI,71uyDy+jQcL,"['715PtmkrxHL', '51VeIZYHRJL', '71+HPuf4E9L', '81NoARNTc1L', '81wkF+gD8ML', '91VjVKMxr6L', '71Jj58htxfL', '81ARkh6y0pL', '71sLPIS5OSL']",[]
330,B07T2K6FLL,en_IN,Amazon Brand - Solimo Designer Half Circle Rangoli 3D Printed Hard Back Case Mobile Cover for Apple iPod Touch 6th Generation,71EwkgUqfjL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '81TaEJWvmML']","['iPod phone cover', 'iPod mobile case', 'iPod back case', 'phone panel', 'mobile panel', 'Sony Xperia mobile case', 'Sony Xperia phone cover', '3D printed mobile cover', 'mobile cover', 'Sony Xperia back case', 'mobile case', 'hard case', 'back cover', 'phone case']"
331,B07TG4V659,en_IN,Amazon Brand - Solimo Designer Burn Bricks 3D Printed Hard Back Case Mobile Cover for Asus Zenfone 3 Max ZC553KL,8134bUtovoL,"['81LplqifctL', '61Xce1Hq7DL', '61ATVyzpLKL', '61oI69Yt4GL']","['Zenfone cover', 'Asus mobile case', 'Asus back case', 'vivo phone cover', 'phone panel', 'mobile panel', 'Asus phone cover', 'mobile cover', 'vivo back case', 'mobile case', 'Zenfone cases', 'vivo mobile case', 'back cover', 'phone case']"
332,B0866TGVRV,en_GB,"find. Chorley, Men's Open Toe Sandals",51RqSpzd1RL,[],[]
333,B07THRDPP2,en_IN,Amazon Brand - Solimo Designer Foot Impression 3D Printed Hard Back Case Mobile Cover for Oppo F1s,814qpxBHSYL,"['818FRQ0igML', '61Xce1Hq7DL', '61ATVyzpLKL', '61oI69Yt4GL']","['phone panel', 'mobile panel', 'LG phone cover', '3D printed mobile cover', 'mobile cover', 'Oppo mobile case', 'LG back case', 'hard case', 'mobile case', 'LG mobile case', 'Oppo phone cover', 'Oppo back case', 'back cover', 'phone case']"
334,B07Q6NQXNL,en_IN,Amazon Brand - Solimo Designer Rangoli Printed Hard Back Case Mobile Cover for Redmi Note 5 Pro,71+7Btw3UYL,"['61ZapFXJZpL', '71Kq1M2buYL', '61+3u30NzaL', '717WNHYRDXL', '71Mn3ndrdVL']",['Redmi Note 5 Pro Mobile back case cover transparent slim designer printed stylish new girls boys']
335,B081HNDYRR,en_IN,Amazon Brand - Solimo Designer Triangle Pattern 3D Printed Hard Back Case Mobile Cover for Xiaomi Redmi Note 8 Pro,51A3yOkggCL,"['51AbYbblgmL', '51PN64bqb9L', '51kP9HdPKhL']","['Redmi phone cover', 'phone panel', 'mobile panel', 'Redmi mobile case', 'mobile cover', 'Redmi back case', 'mobile case', 'back cover', 'phone case']"
336,B07TBV3Q36,en_IN,Amazon Brand - Solimo Designer White Tiger 3D Printed Hard Back Case Mobile Cover for Oppo F1 Plus,71rdVQ32kjL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '71dEwHCMfhL']","['phone panel', 'mobile panel', '3D printed mobile cover', 'mobile cover', 'Oppo mobile case', 'hard case', 'mobile case', 'Oppo phone cover', 'Oppo back case', 'back cover', 'phone case']"
337,B07DX3JKPN,fr_FR,find. Bottes Chelsea Homme,71oRK0YSljL,"['81EEOpPW3UL', '81mZu7wp4hL', '81FJENf-GCL', '81I2yOBbLEL']",[]
338,B0853X3D4P,en_IN,Amazon Brand - Solimo Designer Hearts 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy M21 / M30s,71ay5tWROgL,"['51wiRu6gT9L', '51DEYNWtfsL', '518RypAtk8L', '716zC+of4TL']","['polycarbonate cover', 'Printed Cover', 'cases and covers', 'fashion case', 'Designer Case', 'Hard Case', 'mobile cover', 'Back Cover', 'Samsung Galaxy M21 / M30s Case']"
339,B07DWNWGNJ,es_ES,"Umi. Perchas para Abrigos, Hombros Extra Anchos, Perchas para Trajes (6 Unidades)",61Ab07qhfqL,"['61-hkLD-gqL', '61MZoe6--5L', '61jWByGCQ9L', '613Dn9gnC3L', '61SMWaL1TOL', '61umfe1briL', '61C6cfzU44L', '61sHfbzapqL']",[]
340,B0857KQFTW,en_IN,Amazon Brand - Solimo Designer Motorcycle UV Printed Soft Back Case Mobile Cover for Coolpad Note 5 Lite,71MUYKUY+LL,"['61+woWTqkwL', '61SE4RTPjdL']","['Printed Cover', 'cases and covers', 'fashion case', 'Designer Case', 'Silicone Case', 'Designer Motorcycle Mobile Cover', 'Soft TPU', 'mobile Cover', 'Coolpad Note 5 Lite Case', 'Back Cover', 'Flexible Case']"
341,B07T8Q19SQ,en_IN,Amazon Brand - Solimo Designer Heart Texture on Glitters 3D Printed Hard Back Case Mobile Cover for Asus Zenfone Max M1 ZB555KL,71jc0OnsmkL,"['71QQXmOnM+L', '61Xce1Hq7DL', '61ATVyzpLKL', '61oI69Yt4GL']","['Zenfone cover', 'samsung phone cover', 'Asus mobile case', 'samsung mobile case', 'Asus back case', 'phone panel', 'mobile panel', 'Asus phone cover', 'mobile cover', 'samsung back case', 'mobile case', 'Zenfone cases', 'back cover', 'phone case']"
342,B0853XC2D5,en_IN,Amazon Brand - Solimo Designer Lion with Lioness 3D Printed Hard Back Case Mobile Cover for OnePlus 7T Pro,71fCYXwLnSL,"['51wiRu6gT9L', '71kx4I9gQYL', '51DEYNWtfsL', '518RypAtk8L']","['backcase', 'cellphonecover', 'Designer Case', 'Hard Case', 'fashion case', 'cover', 'mobile cover', 'protectivecover', 'Printed Cover', 'Designer Lion With lioness Mobile Cover', 'mobilecase', 'mobileguard', 'phonecase', 'polycarbonate cover', 'cases and covers', 'protectivecase', 'backcover', 'phoneguard', 'case', 'mobilecover', 'cellphonecase', 'Back Cover', 'OnePlus 7T Pro Case', 'phonecover']"
343,B082V2F8MZ,it_IT,"Amazon Essentials Ally Heeled Sandal, Marrone Chiaro, 6.5",814fLnh0JhL,"['81I3rc9ztvL', '71Mzj216CJL', '81qb-Ah25KL', '81G02wFtN1L', '81cl643B2dL', '81mBacHRQHL']",[]
344,B00MTKNJN4,nl_NL,"Pinzon by Amazon All Year dekbed, witte eendendons en veren, 9 tog, warmteklasse 2, 220 x 240 cm",711m4npForL,['71OZBAXnaQL'],"['betten', 'deckbett', 'bettwaren set', 'pinzon', 'winterbettdecke 4 jahreszeiten', 'bett', 'steppbett', 'set', 'bettdecke set daunen', 'winterbettdecke', 'bettkissen', 'kissen decke', 'bettdecke set', 'bettdecke daunen winter', 'winterdecke', 'oberbetten', 'bettdecken', 'bettlaken', 'sommer decken', 'bettgarnitur', 'decke', 'bettdecke', 'sommerbettdecke', 'bettdecke 4 jahreszeiten', 'bettwäsche', 'bettenset', 'bettdecke winter', 'steppdecke', '4 jahreszeiten bettdecke set', 'amazon de vier jahreszeitenbett', 'oberbett', '4 jahreszeiten bettdecke', 'daunendecke', 'pinzon decken', 'bettdecke allergiker']"
345,B07YZXKVG2,de_DE,"Amazon Brand Happy Belly Zwiebel-Suppen- und Dip-Mix, trocken, 28 ml",61VQfLNkdZL,"['51M39MBAwDL', '81nGFs5oHUL', '81X31FQGf9L', '81r6Y4quvbL']","['Suppenmischung', 'Amazon-Marke.', 'Zwiebelsuppe & Dip-Mix', 'Gewürz', 'Happy Belly', 'Gewürze', 'Dip-Mix', 'trocken']"
346,B07T79J89G,en_IN,Amazon Brand - Symactive Men's Running Shoes,91VsDWkfYXL,"['91oaMUKJl2L', '91KE2HZJg6L', '91OXAH2bJyL', '919ur479sSL', '816HId7-w+L']","['sport shoes for men', 'running shoes for mens sport', 'sports shoes', 'sport shoes', 'sports shoes for mens', 'men shoes', 'shoes for men', 'shoes', 'no_color', 'shoes for mens sports', 'shoes for men stylish', 'running shoes', 'shoe']"
347,B07TP4S5VX,es_ES,"AmazonBasics – Puf Relleno de Espuma viscoelástica con Funda de Microfibra, Azul, Chair-5'",,"['71527ZJdXAL', '71IpVLdqOmL', '716XeaGDfKL', '71ifggRwNuL', '71tSy0cGo1L', '71Zu8iwcYkL']",['puff terciopelo con relleno gigante sillon gamer sillones niÃ±os xxl grande butacas pequeÃ±as dormitorio']
348,B07XDTQHQJ,fr_FR,Eono by Amazon - Cadre en Bois Dur et Verre pour Photo de 28x35 cm ou Collage de 5 Photos de 10x15 cm (avec Passe-Partout),51Xr-WQfQuL,"['61ApDkExLOL', '51PvI28N08L', '71aWrHkY3hL']",['cadres photo^cadres photo de table^cadres photo en verre^cadres photo pour bureau^cadres photo portrait^']
349,B07T8Q1HH6,en_IN,Amazon Brand - Solimo Designer Multicolor WaxColor 3D Printed Hard Back Case Mobile Cover for Vivo V9 / V9 Pro,71cUe554kfL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '71KJcACnd+L']","['Nokia back case', 'Nokia phone cover', 'vivo phone cover', 'phone panel', 'mobile panel', 'mobile cover', 'vivo back case', 'Nokia mobile case', 'mobile case', 'vivo mobile case', 'back cover', 'phone case']"
350,B08154GBFT,es_ES,Stone & Beam Modern Family Living Oliver GAL 20271_17x20_GLOS_SILV_NLC - Cuadro Decorativo para Pared,91-C4b3QVbL,"['71BFF2D-1DL', 'B1qRBlCA+OS', 'B1emr57wXkS', '91M1ANrugfL', '91WfW+BUWZL', '91TE5W9mAxL', 'B1Q6-MVYmbS']","['Tijeras', 'oficina', 'multicolor/fantasía', 'futurama', 'Paredes', 'Estadio', 'Cocina', 'Decoraciones', 'Gánster', 'para', 'y', 'Cita', 'psicodélico', 'matrimonio', 'de', 'regalo', '3D', 'granja', 'Enmarcado', 'Mundo', 'motivacional', 'Centrado', 'Muerte', 'Pinturas', 'Boda', 'Isaías', 'Piedra', 'Decoración', 'Escuela', 'Duro', 'Cristiano', 'Dorado', '50', 'titanio', 'Zorro', 'Humilde', 'Haz', 'Cumpleaños', 'azulejo']"
351,B07WV3YCKF,en_IN,"AmazonBasics Compostable PLA Cold Cup, 16 oz, Clear, 250-Count",51QcmKIViVL,"['41GDvIQj4lL', '7171rFZQgfL', '715HiqyF6LL']",[]
352,B074KL8RW5,es_US,"Alimentos Integrales mercado, Astragalus, 120 ct",818jdXwe3EL,"['81y5Gm-SvPL', '81IGYQFTY1L', '51GuwAuAu0L', '81+Dly3TNaL', '81LRdhyoRsL', '41vIbgl+PWL']","['Health & Household Vitamins & Dietary Supplements Herbal Supplements Herbs and Homeopathy Medicinal Herbs', 'PlaceholderForLater']"
353,B0856BKQQV,en_IN,Amazon Brand - Solimo Designer Leaf on Wood UV Printed Soft Back Case Mobile Cover for Lyf Water 7,71rL-VdENwL,"['61+woWTqkwL', '61SE4RTPjdL']","['Printed Cover', 'cases and covers', 'fashion case', 'Designer Case', 'Silicone Case', 'Soft TPU', 'Lyf Water 7 Case', 'mobile Cover', 'Back Cover', 'Flexible Case', 'Designer Leaf on Wood Mobile Cover']"
354,B07N28PQXK,en_AU,"find. Amazon Brand Men's Suede, Braun Brown, US 7",617BQI-ukLL,"['71dzSPeKj3L', '71b6XBSNRAL', '81zV9Kvxw9L', '71-hXPGkedL']",['UK']
355,B07TQHB765,en_IN,Amazon Brand - Solimo Designer B-Butterflies 3D Printed Hard Back Case Mobile Cover for Xiaomi Redmi Note 7 Pro,71QGj5yzrDL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '71OxD-FqRsL']","['samsung phone cover', 'samsung mobile case', 'Redmi phone cover', 'phone panel', 'mobile panel', 'Redmi mobile case', 'mobile cover', 'samsung back case', 'Redmi back case', 'mobile case', 'back cover', 'phone case']"
356,B082PWPC48,en_US,"Fresh Brand – Original Breakfast Sausage Links, 12 oz",910DeYYCt4L,"['912pyCerR7L', '512tgCgiunL', '515aRgGp5mL', '71xOUDq3IQL']","['fresh brand sausage', 'gluten free', 'sausage recipe', 'sausage breakfast', 'sausages', 'Fresh', 'protein', 'meat', 'Johnsonville', 'pork', 'sausage links', 'breakfast sausages', 'breakfast sausage', 'breakfast', 'pork sausage', 'sausage recipes', 'Fresh Brand', 'no msg', 'original breakfast sausage', 'sausage', 'bacon']"
357,B08521CGTL,fr_FR,Movian GW-Adana Shoe Cabinet 3523,81x3YFwpDRL,"['919xSE+SwyL', '71QAfkFVKAL', '81K8eRVBfvL', '71VZFO1ra-L', '81cICyE6x9L', '71uHMCdVDAL', '91g45X1WRGL', '91SB+SZ+xxL', '91-mSew-vIL']",[]
358,B07SS9LXLF,en_US,AmazonBasics Rubber Barbell Gymnastics Grip - Small,81QrWWPdndL,"['81btMnmgeeL', '81emWVzebNL', '81y6akqMBeL']","['mini', 'portable', 'tank', 'cart', 'propano', 'oz', 'canisters', 'lb', '16', 'fuel', 'propaine', 'picsil', '16oz', 'pound', 'gibson', 'heater', 'propane', 'summit', 'searzall', 'cylinders', 'golf', 'cylinder', 'ring', 'bottle', 'gas', '16.4', 'coleman', '1', 'reisport', '1lb', 'uneven', 'bar', 'camp', 'buckle', 'tanks', 'stove', 'prop', 'camping', 'canister', 'bottles', 'crossfit']"
359,B07ZGX43ZW,en_IN,"Amazon Brand - Vedaka Red Chilli (Lal Mirch) Powder, 200g",91wI6TM2zoL,"['31dndxO46CL', '91dRXRvRrVL', '91IDbiLeO8L']","['kashmiri mirch powder', 'chilli powder 100g', 'lal mirch powder', 'lal mirch powder 200 g', 'kashmiri chiili powder', 'chili', 'chilli powders', 'chilli powder', 'red chili powder', 'kashmiri chilli', 'chilli powder in pantry', 'lalmirch powder', 'red chilly powder', 'red chilli powders', 'red chillies', 'chilli powder 500g', 'red chilli', 'chilli', 'kashmiri red chilli powder 100 g', 'kashmiri chilli powder', 'chili powder', 'chilli powder pantry', 'red chilli powder 100g', 'red chilli powder in pantry', 'kashmiri chilli powder 100g', 'red chilli powder', 'kashmiri chili powder']"
360,B06XFWTP73,fr_FR,"AmazonBasics Drap plane en microfibre, 280 x 320 + 10 cm - Plum",81x5iB2AkZL,"['A1qINlrjvkL', 'A1983Bj-kZL', '81pSp01qB3L', 'A13OlyDgGJL']",[]
361,B07657DSGV,en_US,"365 Everyday Value, Organic Mixed Berry Conserve, 17 oz",81yaQokFS8L,"['8191gq4FrIL', '811nx7sCFKL', '61NnIBXQOTL', '412fHY8-GSL', '81ZCQsCawIL']","['pack', 'marmalade', 'mermelada', 'tart', 'raspberry', 'fruta', 'preserve', 'seedles', 'welch', 'healthy', 'rasberry', 'food', 'jam', 'assorted', 'rasperry', 'jelly', 'carb', 'unsweetened', 'fresa', 'serving', 'packet']"
362,B07TF1FVPJ,en_IN,Amazon Brand - Solimo Designer Lady Vector Pattern 3D Printed Hard Back Case Mobile Cover for Nokia 6.1 Plus,71YCfAYtjaL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '71cofoP+daL']","['Nokia back case', 'Nokia phone cover', 'phone panel', 'mobile panel', 'Motorola phone cover', 'mobile cover', 'Nokia mobile case', 'mobile case', 'Motorola mobile case', 'back cover', 'phone case', 'Motorola back case']"
363,B0853X9Q42,en_IN,Amazon Brand - Solimo Designer Unicorn Texture UV Printed Soft Back Case Mobile Cover for Gionee P7 Max,81bTCcq2rUL,"['61+woWTqkwL', '61SE4RTPjdL']","['Printed Cover', 'cases and covers', 'fashion case', 'Designer Case', 'Silicone Case', 'Soft TPU', 'Gionee P7 Max Case', 'mobile Cover', 'Back Cover', 'Flexible Case', 'Designer Unicorn Texture Mobile Cover']"
